song_group	added_at	is_local	primary_color	added_by.href	added_by.id	added_by.type	added_by.uri	added_by.external_urls.spotify	track.artists	track.available_markets	track.disc_number	track.duration_ms	track.episode	track.explicit	track.href	track.id	track.is_local	track.name	track.popularity	track.preview_url	track.track	track.track_number	track.type	track.uri	track.album.album_type	track.album.artists	track.album.available_markets	track.album.href	track.album.id	track.album.images	track.album.name	track.album.release_date	track.album.release_date_precision	track.album.total_tracks	track.album.type	track.album.uri	track.album.external_urls.spotify	track.external_ids.isrc	track.external_urls.spotify	video_thumbnail.url	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	type	uri	track_href	analysis_url	duration_ms	time_signature	id	value	year	release_date
popular	2011-09-19T21:17:39Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	5kh2oynEmiwMl13WzxqLIR	NA	Sex & Candy	34	NA	NA	NA	NA	NA	NA			NA	NA		90's Hits	2008-01-01	NA	15	NA	NA	NA	NA	NA	NA	0.659	0.546	2	-9.279	1	0.0249	0.224	0	0.095	0.608	80.925	audio_features	spotify:track:5kh2oynEmiwMl13WzxqLIR	https://api.spotify.com/v1/tracks/5kh2oynEmiwMl13WzxqLIR	https://api.spotify.com/v1/audio-analysis/5kh2oynEmiwMl13WzxqLIR	172333	4	5kh2oynEmiwMl13WzxqLIR	NA	1998	2008
popular	2011-09-19T21:17:53Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	6SluaPiV04KOaRTOIScoff	NA	Show Me Love - Radio Version	60	NA	NA	NA	NA	NA	NA			NA	NA		Robyn Is Here	1995-10-13	NA	14	NA	NA	NA	NA	NA	NA	0.546	0.643	6	-4.069	0	0.0437	0.0745	0	0.213	0.704	181.838	audio_features	spotify:track:6SluaPiV04KOaRTOIScoff	https://api.spotify.com/v1/tracks/6SluaPiV04KOaRTOIScoff	https://api.spotify.com/v1/audio-analysis/6SluaPiV04KOaRTOIScoff	229227	4	6SluaPiV04KOaRTOIScoff	NA	1998	1995
popular	2011-09-19T21:18:05Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	6xGAe69Vn07PnQQPQI083T	NA	A Song For Mama	27	NA	NA	NA	NA	NA	NA			NA	NA		The Best Of Boyz II Men 20th Century Masters The Millennium Collection	2003-10-07	NA	10	NA	NA	NA	NA	NA	NA	0.571	0.434	7	-8.852	1	0.0364	0.452	0	0.118	0.15	75.016	audio_features	spotify:track:6xGAe69Vn07PnQQPQI083T	https://api.spotify.com/v1/tracks/6xGAe69Vn07PnQQPQI083T	https://api.spotify.com/v1/audio-analysis/6xGAe69Vn07PnQQPQI083T	301587	4	6xGAe69Vn07PnQQPQI083T	NA	1998	2003
popular	2011-09-19T21:18:18Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	2nqVVwUI2MJ7MaphpCF1P3	NA	What You Want (feat. Total)	50	NA	NA	NA	NA	NA	NA			NA	NA		R&B Hits	2005-10-04	NA	12	NA	NA	NA	NA	NA	NA	0.88	0.726	10	-5.855	0	0.257	0.0218	7.66e-5	0.389	0.823	93.814	audio_features	spotify:track:2nqVVwUI2MJ7MaphpCF1P3	https://api.spotify.com/v1/tracks/2nqVVwUI2MJ7MaphpCF1P3	https://api.spotify.com/v1/audio-analysis/2nqVVwUI2MJ7MaphpCF1P3	271213	4	2nqVVwUI2MJ7MaphpCF1P3	NA	1998	2005
popular	2011-09-19T21:18:33Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	0YT8MKXuaRdhOnDG9Jm1Dv	NA	Frozen	52	NA	NA	NA	NA	NA	NA			NA	NA		Celebration (double disc version)	2009-09-18	NA	37	NA	NA	NA	NA	NA	NA	0.591	0.736	1	-7.722	1	0.0336	0.511	0.00304	0.179	0.29	108.011	audio_features	spotify:track:0YT8MKXuaRdhOnDG9Jm1Dv	https://api.spotify.com/v1/tracks/0YT8MKXuaRdhOnDG9Jm1Dv	https://api.spotify.com/v1/audio-analysis/0YT8MKXuaRdhOnDG9Jm1Dv	378840	4	0YT8MKXuaRdhOnDG9Jm1Dv	NA	1998	2009
popular	2011-09-19T21:18:46Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	0jOXmNowR2j1hVpZMqnz9P	NA	Gone Till November (feat. The New York Philharmonic Orchestra)	49	NA	NA	NA	NA	NA	NA			NA	NA		Wyclef Jean presents The Carnival featuring Refugee Allstars (feat. Refugee All Stars)	1997-06-24	NA	24	NA	NA	NA	NA	NA	NA	0.677	0.503	4	-9.027	1	0.0867	0.0899	1.48e-5	0.182	0.417	85.926	audio_features	spotify:track:0jOXmNowR2j1hVpZMqnz9P	https://api.spotify.com/v1/tracks/0jOXmNowR2j1hVpZMqnz9P	https://api.spotify.com/v1/audio-analysis/0jOXmNowR2j1hVpZMqnz9P	207467	4	0jOXmNowR2j1hVpZMqnz9P	NA	1998	1997
popular	2011-09-19T21:18:58Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	0ZWyPcjHsy6C3RrqPNAx9k	NA	My Body	33	NA	NA	NA	NA	NA	NA			NA	NA		The Best of Keith Sweat: Make You Sweat	2004-01-13	NA	17	NA	NA	NA	NA	NA	NA	0.708	0.484	3	-5.766	0	0.0409	0.192	0	0.0653	0.314	119.746	audio_features	spotify:track:0ZWyPcjHsy6C3RrqPNAx9k	https://api.spotify.com/v1/tracks/0ZWyPcjHsy6C3RrqPNAx9k	https://api.spotify.com/v1/audio-analysis/0ZWyPcjHsy6C3RrqPNAx9k	252187	4	0ZWyPcjHsy6C3RrqPNAx9k	NA	1998	2004
popular	2017-01-28T08:28:17Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	5YScXJKtefsgdskIy60N7A	NA	Tubthumping	54	NA	NA	NA	NA	NA	NA			NA	NA		Tubthumper	1997-09-01	NA	12	NA	NA	NA	NA	NA	NA	0.263	0.871	2	-7.496	1	0.131	0.106	0	0.363	0.622	206.68	audio_features	spotify:track:5YScXJKtefsgdskIy60N7A	https://api.spotify.com/v1/tracks/5YScXJKtefsgdskIy60N7A	https://api.spotify.com/v1/audio-analysis/5YScXJKtefsgdskIy60N7A	278960	4	5YScXJKtefsgdskIy60N7A	NA	1997	1997
popular	2011-09-19T21:19:11Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	5YScXJKtefsgdskIy60N7A	NA	Tubthumping	54	NA	NA	NA	NA	NA	NA			NA	NA		Tubthumper	1997-09-01	NA	12	NA	NA	NA	NA	NA	NA	0.263	0.871	2	-7.496	1	0.131	0.106	0	0.363	0.622	206.68	audio_features	spotify:track:5YScXJKtefsgdskIy60N7A	https://api.spotify.com/v1/tracks/5YScXJKtefsgdskIy60N7A	https://api.spotify.com/v1/audio-analysis/5YScXJKtefsgdskIy60N7A	278960	4	5YScXJKtefsgdskIy60N7A	NA	1998	1997
popular	2011-09-19T21:19:25Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	33i1NxhGadaXhPgJaiD6ad	NA	Déjà Vu (Uptown Baby)	37	NA	NA	NA	NA	NA	NA			NA	NA		Make It Reign	1998-06-02	NA	12	NA	NA	NA	NA	NA	NA	0.804	0.61	1	-8.433	1	0.428	0.136	0	0.366	0.597	96.904	audio_features	spotify:track:33i1NxhGadaXhPgJaiD6ad	https://api.spotify.com/v1/tracks/33i1NxhGadaXhPgJaiD6ad	https://api.spotify.com/v1/audio-analysis/33i1NxhGadaXhPgJaiD6ad	283227	4	33i1NxhGadaXhPgJaiD6ad	NA	1998	1998
popular	2011-09-19T21:19:36Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	5YTMRAT4yKgFrepF8Hi3mY	NA	I Want You Back - Radio Edit	50	NA	NA	NA	NA	NA	NA			NA	NA		'N Sync	1997-05-26	NA	13	NA	NA	NA	NA	NA	NA	0.758	0.93	8	-3.22	0	0.0425	0.0503	2.26e-4	0.325	0.853	112.042	audio_features	spotify:track:5YTMRAT4yKgFrepF8Hi3mY	https://api.spotify.com/v1/tracks/5YTMRAT4yKgFrepF8Hi3mY	https://api.spotify.com/v1/audio-analysis/5YTMRAT4yKgFrepF8Hi3mY	202107	4	5YTMRAT4yKgFrepF8Hi3mY	NA	1998	1997
popular	2011-09-19T21:20:10Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	6W04EMrXtUum6yhcxkUGJJ	NA	When the Lights Go Out - Radio Edit	34	NA	NA	NA	NA	NA	NA			NA	NA		Greatest Hits	2001	NA	18	NA	NA	NA	NA	NA	NA	0.849	0.819	5	-6.464	1	0.0336	0.0553	0	0.175	0.951	104.003	audio_features	spotify:track:6W04EMrXtUum6yhcxkUGJJ	https://api.spotify.com/v1/tracks/6W04EMrXtUum6yhcxkUGJJ	https://api.spotify.com/v1/audio-analysis/6W04EMrXtUum6yhcxkUGJJ	249933	4	6W04EMrXtUum6yhcxkUGJJ	NA	1998	2001
popular	2011-09-19T21:20:20Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	6YdEfXtj0YI5IbiJqVyT1c	NA	They Don't Know	44	NA	NA	NA	NA	NA	NA			NA	NA		Jon B - Greatest Hits...Are U Still Down?	1995	NA	14	NA	NA	NA	NA	NA	NA	0.697	0.402	3	-10.358	0	0.0476	0.614	3.35e-6	0.0757	0.556	125.822	audio_features	spotify:track:6YdEfXtj0YI5IbiJqVyT1c	https://api.spotify.com/v1/tracks/6YdEfXtj0YI5IbiJqVyT1c	https://api.spotify.com/v1/audio-analysis/6YdEfXtj0YI5IbiJqVyT1c	273973	4	6YdEfXtj0YI5IbiJqVyT1c	NA	1998	1995
popular	2011-09-19T21:20:31Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	6pGMEaR9abfB03jcoFSQID	NA	Make 'Em Say Uhh - Edit	36	NA	NA	NA	NA	NA	NA			NA	NA		No Limit Greatest Hits	2006-01-01	NA	34	NA	NA	NA	NA	NA	NA	0.7	0.76	6	-5.881	0	0.473	0.0124	0	0.154	0.438	170.297	audio_features	spotify:track:6pGMEaR9abfB03jcoFSQID	https://api.spotify.com/v1/tracks/6pGMEaR9abfB03jcoFSQID	https://api.spotify.com/v1/audio-analysis/6pGMEaR9abfB03jcoFSQID	305280	4	6pGMEaR9abfB03jcoFSQID	NA	1998	2006
popular	2011-09-19T21:20:58Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	5e9YtPAN6hnCQKwHkKaOgd	NA	In da Street (feat. Missy ""Misdemeanor"" Elliott & Mocha)	15	NA	NA	NA	NA	NA	NA			NA	NA		Make It Hot	1998-08-14	NA	17	NA	NA	NA	NA	NA	NA	0.757	0.467	1	-9.265	0	0.0993	0.162	4.02e-5	0.364	0.366	82.016	audio_features	spotify:track:5e9YtPAN6hnCQKwHkKaOgd	https://api.spotify.com/v1/tracks/5e9YtPAN6hnCQKwHkKaOgd	https://api.spotify.com/v1/audio-analysis/5e9YtPAN6hnCQKwHkKaOgd	241533	4	5e9YtPAN6hnCQKwHkKaOgd	NA	1998	1998
popular	2011-09-19T21:21:09Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	6nC75SPjkzY3CGvBckFD0w	NA	Never Ever - All Star Remix	13	NA	NA	NA	NA	NA	NA			NA	NA		The Remix Album	1999-07-02	NA	15	NA	NA	NA	NA	NA	NA	0.703	0.629	1	-4.895	1	0.115	0.276	2.31e-5	0.239	0.561	90.05	audio_features	spotify:track:6nC75SPjkzY3CGvBckFD0w	https://api.spotify.com/v1/tracks/6nC75SPjkzY3CGvBckFD0w	https://api.spotify.com/v1/audio-analysis/6nC75SPjkzY3CGvBckFD0w	239693	4	6nC75SPjkzY3CGvBckFD0w	NA	1998	1999
popular	2011-09-19T21:21:21Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	5xLDmkobOw674TLTBBmnuN	NA	I Get Lonely	0	NA	NA	NA	NA	NA	NA			NA	NA		The Velvet Rope	1997-10-07	NA	22	NA	NA	NA	NA	NA	NA	0.799	0.514	7	-6.794	0	0.0478	0.291	0	0.518	0.455	125.104	audio_features	spotify:track:5xLDmkobOw674TLTBBmnuN	https://api.spotify.com/v1/tracks/5xLDmkobOw674TLTBBmnuN	https://api.spotify.com/v1/audio-analysis/5xLDmkobOw674TLTBBmnuN	317560	4	5xLDmkobOw674TLTBBmnuN	NA	1998	1997
popular	2011-09-19T21:21:35Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	0jyyCvDkMCEza2SpBSvllh	NA	Feel so Good	48	NA	NA	NA	NA	NA	NA			NA	NA		Bad Boy's 10th Anniversary- The Hits	2004-03-09	NA	15	NA	NA	NA	NA	NA	NA	0.822	0.703	11	-8.464	0	0.24	0.192	0	0.0816	0.536	105.155	audio_features	spotify:track:0jyyCvDkMCEza2SpBSvllh	https://api.spotify.com/v1/tracks/0jyyCvDkMCEza2SpBSvllh	https://api.spotify.com/v1/audio-analysis/0jyyCvDkMCEza2SpBSvllh	203627	4	0jyyCvDkMCEza2SpBSvllh	NA	1998	2004
popular	2011-09-19T21:21:47Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	5919i3Sp9U2IE5m7hhlgSw	NA	Say It	47	NA	NA	NA	NA	NA	NA			NA	NA		Voices Of Theory	1998	NA	12	NA	NA	NA	NA	NA	NA	0.381	0.415	0	-10.298	1	0.0691	0.675	0	0.0795	0.257	61.908	audio_features	spotify:track:5919i3Sp9U2IE5m7hhlgSw	https://api.spotify.com/v1/tracks/5919i3Sp9U2IE5m7hhlgSw	https://api.spotify.com/v1/audio-analysis/5919i3Sp9U2IE5m7hhlgSw	269467	3	5919i3Sp9U2IE5m7hhlgSw	NA	1998	1998
popular	2011-09-19T21:21:58Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	4wtHbIS26FOtpjMkaQQ8Zk	NA	Kiss The Rain	59	NA	NA	NA	NA	NA	NA			NA	NA		Growing, Pains	1997-01-01	NA	11	NA	NA	NA	NA	NA	NA	0.455	0.682	9	-6.996	1	0.041	0.00142	4.96e-5	0.162	0.283	177.997	audio_features	spotify:track:4wtHbIS26FOtpjMkaQQ8Zk	https://api.spotify.com/v1/tracks/4wtHbIS26FOtpjMkaQQ8Zk	https://api.spotify.com/v1/audio-analysis/4wtHbIS26FOtpjMkaQQ8Zk	270160	4	4wtHbIS26FOtpjMkaQQ8Zk	NA	1998	1997
popular	2011-09-19T21:24:07Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	5xzJNGSd8AcyDO5HAwqjwc	NA	It's All About Me	0	NA	NA	NA	NA	NA	NA			NA	NA		The Best Of Sisqó 20th Century Masters The Millennium Collection	2006-01-01	NA	12	NA	NA	NA	NA	NA	NA	0.802	0.491	2	-7.183	1	0.0747	0.36	0	0.121	0.499	137.039	audio_features	spotify:track:5xzJNGSd8AcyDO5HAwqjwc	https://api.spotify.com/v1/tracks/5xzJNGSd8AcyDO5HAwqjwc	https://api.spotify.com/v1/audio-analysis/5xzJNGSd8AcyDO5HAwqjwc	265093	4	5xzJNGSd8AcyDO5HAwqjwc	NA	1998	2006
popular	2011-09-19T21:24:19Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	6ZIuoDs3i1KjKurJf9miSs	NA	I Will Come To You	55	NA	NA	NA	NA	NA	NA			NA	NA		Middle Of Nowhere	1997-01-01	NA	13	NA	NA	NA	NA	NA	NA	0.437	0.723	1	-7.013	1	0.0471	0.0884	3.91e-5	0.113	0.344	139.765	audio_features	spotify:track:6ZIuoDs3i1KjKurJf9miSs	https://api.spotify.com/v1/tracks/6ZIuoDs3i1KjKurJf9miSs	https://api.spotify.com/v1/audio-analysis/6ZIuoDs3i1KjKurJf9miSs	251293	4	6ZIuoDs3i1KjKurJf9miSs	NA	1998	1997
popular	2011-09-19T21:24:30Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	1C0pmryC2MdXfa7MZ9uIrU	NA	One Week	0	NA	NA	NA	NA	NA	NA			NA	NA		Stunt	1998-07-07	NA	13	NA	NA	NA	NA	NA	NA	0.702	0.898	9	-6.003	1	0.0373	0.00854	1.54e-4	0.0917	0.731	112.845	audio_features	spotify:track:1C0pmryC2MdXfa7MZ9uIrU	https://api.spotify.com/v1/tracks/1C0pmryC2MdXfa7MZ9uIrU	https://api.spotify.com/v1/audio-analysis/1C0pmryC2MdXfa7MZ9uIrU	169760	4	1C0pmryC2MdXfa7MZ9uIrU	NA	1998	1998
popular	2011-09-19T21:24:44Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	35KcXRWo7BTYdJiyMOy2Zu	NA	Swing My Way - Remix	39	NA	NA	NA	NA	NA	NA			NA	NA		Can't Hardly Wait	1998-05-26	NA	15	NA	NA	NA	NA	NA	NA	0.769	0.636	5	-7.168	1	0.0443	0.119	5.9e-6	0.0448	0.836	136.709	audio_features	spotify:track:35KcXRWo7BTYdJiyMOy2Zu	https://api.spotify.com/v1/tracks/35KcXRWo7BTYdJiyMOy2Zu	https://api.spotify.com/v1/audio-analysis/35KcXRWo7BTYdJiyMOy2Zu	248627	4	35KcXRWo7BTYdJiyMOy2Zu	NA	1998	1998
popular	2011-09-19T21:24:56Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	6Zyk31Yyk7AUU1TTJn7plb	NA	The Arms of the One Who Loves You	37	NA	NA	NA	NA	NA	NA			NA	NA		Traces Of My Lipstick	1998-05-01	NA	13	NA	NA	NA	NA	NA	NA	0.657	0.456	0	-8.917	1	0.0345	0.311	0	0.0922	0.182	115.4	audio_features	spotify:track:6Zyk31Yyk7AUU1TTJn7plb	https://api.spotify.com/v1/tracks/6Zyk31Yyk7AUU1TTJn7plb	https://api.spotify.com/v1/audio-analysis/6Zyk31Yyk7AUU1TTJn7plb	260427	4	6Zyk31Yyk7AUU1TTJn7plb	NA	1998	1998
popular	2017-01-28T08:23:08Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	3TS25nchaYIPb2Y2fw6cbb	NA	My Love Is the Shhh!	48	NA	NA	NA	NA	NA	NA			NA	NA		This Time It's Personal	1997-09-12	NA	16	NA	NA	NA	NA	NA	NA	0.779	0.715	2	-5.886	0	0.0368	0.297	0	0.157	0.621	126.036	audio_features	spotify:track:3TS25nchaYIPb2Y2fw6cbb	https://api.spotify.com/v1/tracks/3TS25nchaYIPb2Y2fw6cbb	https://api.spotify.com/v1/audio-analysis/3TS25nchaYIPb2Y2fw6cbb	281747	4	3TS25nchaYIPb2Y2fw6cbb	NA	1997	1997
popular	2011-09-19T21:25:12Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	3TS25nchaYIPb2Y2fw6cbb	NA	My Love Is the Shhh!	48	NA	NA	NA	NA	NA	NA			NA	NA		This Time It's Personal	1997-09-12	NA	16	NA	NA	NA	NA	NA	NA	0.779	0.715	2	-5.886	0	0.0368	0.297	0	0.157	0.621	126.036	audio_features	spotify:track:3TS25nchaYIPb2Y2fw6cbb	https://api.spotify.com/v1/tracks/3TS25nchaYIPb2Y2fw6cbb	https://api.spotify.com/v1/audio-analysis/3TS25nchaYIPb2Y2fw6cbb	281747	4	3TS25nchaYIPb2Y2fw6cbb	NA	1998	1997
popular	2011-09-19T21:27:13Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	6luSHkUXVmx3DKGN4TuRqF	NA	Semi-Charmed Life	0	NA	NA	NA	NA	NA	NA			NA	NA		Rhino Hi-Five: Third Eye Blind	2005	NA	5	NA	NA	NA	NA	NA	NA	0.637	0.902	7	-5.077	1	0.0325	0.00752	0	0.323	0.685	102.014	audio_features	spotify:track:6luSHkUXVmx3DKGN4TuRqF	https://api.spotify.com/v1/tracks/6luSHkUXVmx3DKGN4TuRqF	https://api.spotify.com/v1/audio-analysis/6luSHkUXVmx3DKGN4TuRqF	269040	4	6luSHkUXVmx3DKGN4TuRqF	NA	1998	2005
popular	2011-09-19T21:27:23Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	2NXZJ3qWUbAnoJA2Be1Xlj	NA	I Do	0	NA	NA	NA	NA	NA	NA			NA	NA		The Very Best Of	2006-01-01	NA	18	NA	NA	NA	NA	NA	NA	0.732	0.732	10	-7.148	1	0.031	0.329	1.57e-4	0.232	0.681	110.165	audio_features	spotify:track:2NXZJ3qWUbAnoJA2Be1Xlj	https://api.spotify.com/v1/tracks/2NXZJ3qWUbAnoJA2Be1Xlj	https://api.spotify.com/v1/audio-analysis/2NXZJ3qWUbAnoJA2Be1Xlj	220653	4	2NXZJ3qWUbAnoJA2Be1Xlj	NA	1998	2006
popular	2011-09-19T21:27:34Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	2dieHErJLwG7fOzD8WAtFO	NA	Lookin' at Me (feat. Puff Daddy)	49	NA	NA	NA	NA	NA	NA			NA	NA		Harlem World	1997	NA	20	NA	NA	NA	NA	NA	NA	0.743	0.516	11	-8.27	0	0.397	0.028	1.89e-5	0.273	0.614	188.247	audio_features	spotify:track:2dieHErJLwG7fOzD8WAtFO	https://api.spotify.com/v1/tracks/2dieHErJLwG7fOzD8WAtFO	https://api.spotify.com/v1/audio-analysis/2dieHErJLwG7fOzD8WAtFO	255160	4	2dieHErJLwG7fOzD8WAtFO	NA	1998	1997
popular	2017-01-28T08:05:39Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	1nRwyxNsqCLeA17qR8Nfxx	NA	Quit Playing Games (With My Heart)	60	NA	NA	NA	NA	NA	NA			NA	NA		Backstreet Boys	1996	NA	12	NA	NA	NA	NA	NA	NA	0.8	0.875	11	-4.952	0	0.0338	0.0615	2.79e-6	0.13	0.882	100.033	audio_features	spotify:track:1nRwyxNsqCLeA17qR8Nfxx	https://api.spotify.com/v1/tracks/1nRwyxNsqCLeA17qR8Nfxx	https://api.spotify.com/v1/audio-analysis/1nRwyxNsqCLeA17qR8Nfxx	233533	4	1nRwyxNsqCLeA17qR8Nfxx	NA	1997	1996
popular	2011-09-19T21:30:40Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	1nRwyxNsqCLeA17qR8Nfxx	NA	Quit Playing Games (With My Heart)	60	NA	NA	NA	NA	NA	NA			NA	NA		Backstreet Boys	1996	NA	12	NA	NA	NA	NA	NA	NA	0.8	0.875	11	-4.952	0	0.0338	0.0615	2.79e-6	0.13	0.882	100.033	audio_features	spotify:track:1nRwyxNsqCLeA17qR8Nfxx	https://api.spotify.com/v1/tracks/1nRwyxNsqCLeA17qR8Nfxx	https://api.spotify.com/v1/audio-analysis/1nRwyxNsqCLeA17qR8Nfxx	233533	4	1nRwyxNsqCLeA17qR8Nfxx	NA	1998	1996
popular	2011-09-19T21:30:52Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	6zZJkvtu3N9GhbSQdVzsKT	NA	I Still Love You	36	NA	NA	NA	NA	NA	NA			NA	NA		Rated Next	1997-09-30	NA	18	NA	NA	NA	NA	NA	NA	0.578	0.447	9	-10.49	0	0.0682	0.506	0	0.308	0.783	170.775	audio_features	spotify:track:6zZJkvtu3N9GhbSQdVzsKT	https://api.spotify.com/v1/tracks/6zZJkvtu3N9GhbSQdVzsKT	https://api.spotify.com/v1/audio-analysis/6zZJkvtu3N9GhbSQdVzsKT	254200	4	6zZJkvtu3N9GhbSQdVzsKT	NA	1998	1997
popular	2011-09-19T21:31:02Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	5I0Pt0YFaShP1OoXPyUnX8	NA	Time After Time	36	NA	NA	NA	NA	NA	NA			NA	NA		So So Def Bass All-Stars Vol. III	1998-01-01	NA	15	NA	NA	NA	NA	NA	NA	0.762	0.56	0	-8.705	1	0.0323	0.2	0.00635	0.101	0.423	131.734	audio_features	spotify:track:5I0Pt0YFaShP1OoXPyUnX8	https://api.spotify.com/v1/tracks/5I0Pt0YFaShP1OoXPyUnX8	https://api.spotify.com/v1/audio-analysis/5I0Pt0YFaShP1OoXPyUnX8	249440	4	5I0Pt0YFaShP1OoXPyUnX8	NA	1998	1998
popular	2011-09-19T21:31:15Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	6VWFrHAnLDyNUEJbJvpkZA	NA	Are You Jimmy Ray?	39	NA	NA	NA	NA	NA	NA			NA	NA		Jimmy Ray	1998-03-10	NA	10	NA	NA	NA	NA	NA	NA	0.75	0.914	10	-5.707	0	0.0704	0.13	2.33e-5	0.392	0.673	99.083	audio_features	spotify:track:6VWFrHAnLDyNUEJbJvpkZA	https://api.spotify.com/v1/tracks/6VWFrHAnLDyNUEJbJvpkZA	https://api.spotify.com/v1/audio-analysis/6VWFrHAnLDyNUEJbJvpkZA	201200	4	6VWFrHAnLDyNUEJbJvpkZA	NA	1998	1998
popular	2011-09-19T21:37:50Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	4r0cvovFtVTXWtWgR1F4kd	NA	Cruel Summer	0	NA	NA	NA	NA	NA	NA			NA	NA		Flowers	1998-01-05	NA	14	NA	NA	NA	NA	NA	NA	0.729	0.849	1	-1.863	0	0.0278	0.0328	0.00117	0.0579	0.908	109.98	audio_features	spotify:track:4r0cvovFtVTXWtWgR1F4kd	https://api.spotify.com/v1/tracks/4r0cvovFtVTXWtWgR1F4kd	https://api.spotify.com/v1/audio-analysis/4r0cvovFtVTXWtWgR1F4kd	215200	4	4r0cvovFtVTXWtWgR1F4kd	NA	1998	1998
popular	2011-09-19T21:38:03Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	51lBC5ABJMVg7UClbowjki	NA	I Got The Hook Up! - Edited	8	NA	NA	NA	NA	NA	NA			NA	NA		Best Of Master P	2005-01-01	NA	18	NA	NA	NA	NA	NA	NA	0.624	0.7	11	-6.089	0	0.255	0.0497	0	0.349	0.799	79.719	audio_features	spotify:track:51lBC5ABJMVg7UClbowjki	https://api.spotify.com/v1/tracks/51lBC5ABJMVg7UClbowjki	https://api.spotify.com/v1/audio-analysis/51lBC5ABJMVg7UClbowjki	256827	4	51lBC5ABJMVg7UClbowjki	NA	1998	2005
popular	2011-09-19T21:38:16Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	2B9aYvlGefTIgKLhM6ia8t	NA	Victory (feat. The Notorious B.I.G. & Busta Rhymes)	61	NA	NA	NA	NA	NA	NA			NA	NA		No Way Out	1997	NA	17	NA	NA	NA	NA	NA	NA	0.609	0.731	9	-6.846	1	0.322	0.397	0	0.664	0.685	91.778	audio_features	spotify:track:2B9aYvlGefTIgKLhM6ia8t	https://api.spotify.com/v1/tracks/2B9aYvlGefTIgKLhM6ia8t	https://api.spotify.com/v1/audio-analysis/2B9aYvlGefTIgKLhM6ia8t	296267	4	2B9aYvlGefTIgKLhM6ia8t	NA	1998	1997
